listing_id,id,date,reviewer_id,reviewer_name,Comments
25946713,288819424,,11048399,Christopher,Great location near the water and easy walk to Space Needle. Bar downstairs gets a little noisy at night.
48344827,5.83E+17,,110627647,Joaquin,"Blueground solo existió el dia de cerrar el contrato y pagar on line. A partir de después desapereció y no lo pudimos contactar nunca mas, a pesar de muchos intentos. . No vinieron ni el primer dia a enseñarnos el piso y ver como funcionaban las cosas. NO LO RECOMMIENDO A NADIE."
16579012,165331496,,11065411,Mollie,"I stayed at Stephanie's place for 3 months and was her very first guest on airbnb. She and her family were very kind and welcoming, eager to ensure that I had everything I needed and was comfortable during my stay. The apartment was fully stocked with kitchen and cleaning supplies, which is great for traveling professionals. The private entrance is also a plus as I work night shift so I often come and go at odd hours. Another positive thing (which should never be taken for granted in Seattle) was that I never had a problem parking on the block during my entire stay. Also, you are just a 15-20 minute walk from Fremont's shops and restaurants and a short drive up the hill to downtown Queen Anne (or a difficult walk if you need some exercise!). The only negative is that the washer/dryer wasn't hooked up initially, and then it broke a week before I moved out, but they let me use theirs upstairs in the meantime :)"
36563849,7.65E+17,,110683164,Magnus,"Place was exactly as described, with a good location for what we planned to do during our visit to Seattle. Host was very proactive and responsive."
31985844,471541453,,110741480,Chen,The area is amazing with the sea and downtown Ballard both within walkable distance. The place is clean and quiet. Overall great experience!
29410063,511745628,,1107424,Pamela,"We spent 6 weeks in Helen’s house and had a really great time. The location is ideal if you are visiting Seattle - close to bus lines and shops and cafes (there’s a summer Friday farmers market just 3 blocks away). The house is very well stocked with anything and everything that you will need and our kids LOVED the bunk beds and bookshelf full of books. The queen bed in the master is a soft bed (we prefer firm) and there is plenty of storage space to hang clothes and drawers to put things away. The couch is very comfortable and the Tv is a decent size ;). The backyard and deck are perfect for a bbq and the kids enjoyed playing on the grass. Would definitely recommend this place to anyone, especially with kids."
704764,3107906,,1110102,Dylan,"This is a true gem if you're looking for your own adorable 1 bedroom flat in the Queen Anne district. <br/><br/>It is a first floor apt, but since the entire home is on a hill you get astounding views of the sound. The bathroom is incredible, and the bedroom very cozy. <br/><br/>Catherine was a great hostess. She left fresh baked muffins and directions to local cafes and bakeries.<br/><br/>I will definitely stay here again when I visit Seattle and highly recommend it to everyone !"
43046080,4.12E+17,,111330173,Trinity,"Although my stay was short, I enjoyed every minute! The location is perfect. There are several restaurants and shops within a 5 minute walk, and Alki Beach was somewhere around 10-15 on an e-Bike. There are lots of scooter and bike rentals nearby which was convenient for getting to the beach without looking for parking. <br/>The unit was clean, and the backyard was a quiet peaceful escape. Didn't use the gym but the hot tub was awesome : ) For being so close to California Ave., I was surprised by how quiet it was. I could get some work done in the evening and relax. I would definitely stay here again!"
46551469,733500190,,111347092,Harmeni,This place was absolutely a great stay for our weekend getaway! Super convenient location and very easy check in process.
16650097,132394103,,111474171,June,Wonderful hosts and perfect apt with convenient amenities. We really enjoyed our stay.
24433183,258806332,,111776748,Isa,Cute and private space in a quiet but friendly neighborhood. It’s basically your own little apartment. Very close to lively part of town. Highly recommend Mark’s place!
34546567,452717497,,111847102,Stephanie,Very nice and the view was amazing!
3835995,17603861,,11185296,Scott,"Jamie and David were home when I arrived and gave me a tour/orientation of the basement apartment. They provided a Keurig and a Brita water filter in addition to the stuff in the listing, and they made me feel welcome with tips about local coffee shops, bakeries, and microbrews. We had a lovely conversation when I checked out, as well, and Jamie was responsive to my suggestions for additional items (e.g. tissues). The cottage has Craftsman architecture, lovely landscaping, and sits in a quiet residential neighborhood near Phinney Ridge. Despite the peaceful surroundings, it's a great home base from which to see Seattle... only 20 minutes by car or bus to downtown and 10 to the quirky main drags of Ballard and Fremont. Would absolutely recommend to anybody planning a visit."
